ObjectID,ProjectID,AssetID,AreaID,Region,DataFormat,Orgnztion,URL,Notes,Contact,Email,FundType,FunderName,FundEnd,FundSec,ProjFocus,PhysFocus,BioFocus,InstiType,AssetType,StudyType,TidalExp,EcoType,Latitude,Longitude,Depth_m_,ProfileMin,ProfileMax,MeasType,MeasFreq,MeasPeriod,ProgDur,YearSamp,StartYr,EndYr,Ongoing,DataFreq,DiscSWpCO2,ATMpCO2,DiscSWpH,DiscTA,DiscDIC,SatState,DiscDO,isSWpCO2,isSWpH,isDIC,isDO,CalcPmtrs,Methods,Instrument,Temp,Salinity,Pressure,Turbidity,DOC,OtherPhys,Nutrients,Chlrophyl,Nitrate,Ammonium,Phosphate,Silicate,Iron,BioSamples,BioAbund,BioAdapt,BioBiomass,BioCalc,BioComm,BioDistr,BioDiv,BioEvol,BioFoodweb,BioGrRate,BioPhtosyn,BioRecr,BioSurv,BioMovmnt,BioBehvor,OtherBio,OAHFocus,DisCrbPmtr,ISCrbPmtr
OR547,2016 West Coast OA Cruise,WCOA2016 - 11 - 83,,Oregon,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,https://www.pmel.noaa.gov/co2/story/2016+West+Coast+Ocean+Acidification+Cruise,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2016,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,44.652,-124.777,,0,244,spot,Once,,1,2016,2016,2016,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,OAH,4,0
OR53,Ocean Survival of Salmonids (BPA),Willapa Bay-30,,Washington,point,"National Ocean and Atmospheric Administration - Northwest Fisheries Science Center, Oregon State University, Oregon Health & Science University",,Nutrients only measured to 3 m depth. DO sensor was added in September 2006. Surveys have run annualy in June since 1998 until present. Surveys have also ran annually in May from 1999 through 2012. Sampling in May begain in 2015 but not at transects or stations and only around Willapa Bay to the Columbia River. Surveys also ran annualy in September from 1999 through 2012. Not all transects were sampled during any month. In may generally;3 to 8 transects were sampled;in June 5 - 9 transects were sampled;and in September 3 - 8 transects were sampled. Juvenile salmon and associated enkton are colleted using a nordic rope trawl in the upper water column (around 18 m).,Cheryl Morgan,cheryl.morgan@noaa.gov,External Funds,Bonneville Power Administration & NOAA Fisheries,2018,Current funding has option for renewal,Physical/Biogeochemical & Biological,Environmental Characterization,Fish Abundance and Prey Availability,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean,46.67,-124.78,3,0,292.6,spot,Annual,May - June; September ,20,1998-Present,1998,Present,Yes,Data uploaded to NOAA server after each survey,No,No,No,No,No,No,No,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,Fluor,Yes,Yes,Yes,Yes,Yes,Yes,No,Chlorophyll; Zooplankton; Inverts; Fish,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Bird and mammal visual surveys,H,0,0
WA1337,Puget Sound Regional Synthesis Model (PRISM),Strait of Juan de Fuca 4 (P120),,Washington,point,University of Washington; National Oceanic and Atmospheric Administration,http://www.prism.washington.edu/home/index;  http://nvs.nanoos.org/CruiseSalish,Cruises 2-3x/year (usually June and December) in Puget Sound. 1998-2008. Lat/long are for center point of Feb. 2008 cruise (Strait of Juan de Fuca). Listed on NOAA GOA-ON under 'Ship-based time-series'.,Jan Newton,newton@apl.washington.edu,External Funds,UW,2013,Continued funding is likely from other sources (WOAC),Physical/Biogeochemical & Biological,Estuarine Environmental Monitoring,Plankton Distribution;  Water Quality,Academic/Agency,Cruise Station,Cruise,,Estuarine,48.47333,-124.783333,0;5;10;20;30;50;80;120;170;230;270,,,spot,Semi-annual,Year-round,13,1999-2011,1999,2011,No,,No,No,No,Yes,Yes,No,Yes,No,No,No,No,,,CTD package,Yes,Yes,Yes,No,No,None,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,2,0
WA1113,U.S. EPA Environmental Monitoring and Assessment Program,WA03-0044,,Washington,point,U.S. Environmental Protection Agency;  Washington State Department of Ecology,https://www.epa.gov/national-aquatic-resource-surveys/data-national-aquatic-resource-surveys,Coordinates are target;  see data for actual sampling coordinates.,U.S. Environmental Protection Agency,,Dedicated Program Funds,U.S. EPA Environmental Monitoring and Assessment Program,,Funding is continued for the forseeable future,Physical/Biogeochemical & Biological,Oceanographic Characterization,Water Quality/Contaminants in water sediment fish,Agency,Cruise Station,Cruise,No,Offshore,47.833364,-124.786493,68,,,spot,Once,June - September,1,2003,2003,2003,No,,No,No,No,No,No,No,No,No,No,No,Yes,,,,Yes,Yes,No,No,No,Transmission; PAR; TSS),No,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,H,0,0
OR444,2013 West Coast OA Cruise,WCOA2013 - 8-106,,California,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2013,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,41.9,-124.79,,0,92,spot,Once,,1,2013,2013,2013,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,OAH,4,0
OR61,Ocean Survival of Salmonids (BPA),Columbia River-35,,Oregon,point,"National Ocean and Atmospheric Administration - Northwest Fisheries Science Center, Oregon State University, Oregon Health & Science University",,Nutrients only measured to 3 m depth. DO sensor was added in September 2006. Surveys have run annualy in June since 1998 until present. Surveys have also ran annually in May from 1999 through 2012. Sampling in May begain in 2015 but not at transects or stations and only around Willapa Bay to the Columbia River. Surveys also ran annualy in September from 1999 through 2012. Not all transects were sampled during any month. In may generally;3 to 8 transects were sampled;in June 5 - 9 transects were sampled;and in September 3 - 8 transects were sampled. Juvenile salmon and associated enkton are colleted using a nordic rope trawl in the upper water column (around 18 m).,Cheryl Morgan,cheryl.morgan@noaa.gov,External Funds,Bonneville Power Administration & NOAA Fisheries,2018,Current funding has option for renewal,Physical/Biogeochemical & Biological,Environmental Characterization,Fish Abundance and Prey Availability,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean,46.17,-124.79,3,0,200,spot,Annual,May - June; September ,20,1998-Present,1998,Present,Yes,Data uploaded to NOAA server after each survey,No,No,No,No,No,No,No,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,Fluor,Yes,Yes,Yes,Yes,Yes,Yes,No,Chlorophyll; Zooplankton; Inverts; Fish,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Bird and mammal visual surveys,H,0,0
OR353,2012 West Coast OA Cruise,WCOA2012 - 8-46,,Oregon,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,http://www.nodc.noaa.gov/oceanacidification/data/0123468.xml,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2012,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,44.65,-124.79,,0,51,spot,Once,,1,2012,2012,2012,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,OAH,4,0
OR17,Ocean Survival of Salmonids (BPA),Father & Son-04,,Washington,point,"National Ocean and Atmospheric Administration - Northwest Fisheries Science Center, Oregon State University, Oregon Health & Science University",,Nutrients only measured to 3 m depth. DO sensor was added in September 2006. Surveys have run annualy in June since 1998 until present. Surveys have also ran annually in May from 1999 through 2012. Sampling in May begain in 2015 but not at transects or stations and only around Willapa Bay to the Columbia River. Surveys also ran annualy in September from 1999 through 2012. Not all transects were sampled during any month. In may generally;3 to 8 transects were sampled;in June 5 - 9 transects were sampled;and in September 3 - 8 transects were sampled. Juvenile salmon and associated enkton are colleted using a nordic rope trawl in the upper water column (around 18 m).,Cheryl Morgan,cheryl.morgan@noaa.gov,External Funds,Bonneville Power Administration & NOAA Fisheries,2018,Current funding has option for renewal,Physical/Biogeochemical & Biological,Environmental Characterization,Fish Abundance and Prey Availability,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean,48.22833,-124.79,3,0,31.1,spot,Annual,May - June; September ,20,1998-Present,1998,Present,Yes,Data uploaded to NOAA server after each survey,No,No,No,No,No,No,No,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,Fluor,Yes,Yes,Yes,Yes,Yes,Yes,No,Chlorophyll; Zooplankton; Inverts; Fish,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Bird and mammal visual surveys,H,0,0
OR26,Ocean Survival of Salmonids (BPA),La Push-06,,Washington,point,"National Ocean and Atmospheric Administration - Northwest Fisheries Science Center, Oregon State University, Oregon Health & Science University",,Nutrients only measured to 3 m depth. DO sensor was added in September 2006. Surveys have run annualy in June since 1998 until present. Surveys have also ran annually in May from 1999 through 2012. Sampling in May begain in 2015 but not at transects or stations and only around Willapa Bay to the Columbia River. Surveys also ran annualy in September from 1999 through 2012. Not all transects were sampled during any month. In may generally;3 to 8 transects were sampled;in June 5 - 9 transects were sampled;and in September 3 - 8 transects were sampled. Juvenile salmon and associated enkton are colleted using a nordic rope trawl in the upper water column (around 18 m).,Cheryl Morgan,cheryl.morgan@noaa.gov,External Funds,Bonneville Power Administration & NOAA Fisheries,2018,Current funding has option for renewal,Physical/Biogeochemical & Biological,Environmental Characterization,Fish Abundance and Prey Availability,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean,47.92,-124.79,3,0,54.9,spot,Annual,May - June; September ,20,1998-Present,1998,Present,Yes,Data uploaded to NOAA server after each survey,No,No,No,No,No,No,No,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,Fluor,Yes,Yes,Yes,Yes,Yes,Yes,No,Chlorophyll; Zooplankton; Inverts; Fish,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Bird and mammal visual surveys,H,0,0
OR573,2016 West Coast OA Cruise,WCOA2016 - 14 - 109,,Washington,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,https://www.pmel.noaa.gov/co2/story/2016+West+Coast+Ocean+Acidification+Cruise,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2016,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,48.37,-124.79,,0,76,spot,Once,,1,2016,2016,2016,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,OAH,4,0
OR532,2016 West Coast OA Cruise,WCOA2016 - 9 - 68,,California,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,https://www.pmel.noaa.gov/co2/story/2016+West+Coast+Ocean+Acidification+Cruise,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2016,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,41.898,-124.796,,0,694,spot,Once,,1,2016,2016,2016,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,OAH,4,0
WA1116,U.S. EPA Environmental Monitoring and Assessment Program,WA03-0048,,Washington,point,U.S. Environmental Protection Agency;  Washington State Department of Ecology,https://www.epa.gov/national-aquatic-resource-surveys/data-national-aquatic-resource-surveys,Coordinates are target;  see data for actual sampling coordinates.,U.S. Environmental Protection Agency,,Dedicated Program Funds,U.S. EPA Environmental Monitoring and Assessment Program,,Funding is continued for the forseeable future,Physical/Biogeochemical & Biological,Oceanographic Characterization,Water Quality/Contaminants in water sediment fish,Agency,Cruise Station,Cruise,No,Offshore,47.508574,-124.796183,111,,,spot,Once,June - September,1,2003,2003,2003,No,,No,No,No,No,No,No,No,No,No,No,Yes,,,,Yes,Yes,No,No,No,Transmission; PAR; TSS),No,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,H,0,0
WA1081,U.S. EPA Environmental Monitoring and Assessment Program,WA03-0011,,Washington,point,U.S. Environmental Protection Agency;  Washington State Department of Ecology,https://www.epa.gov/national-aquatic-resource-surveys/data-national-aquatic-resource-surveys,Coordinates are target;  see data for actual sampling coordinates.,U.S. Environmental Protection Agency,,Dedicated Program Funds,U.S. EPA Environmental Monitoring and Assessment Program,,Funding is continued for the forseeable future,Physical/Biogeochemical & Biological,Oceanographic Characterization,Water Quality/Contaminants in water sediment fish,Agency,Cruise Station,Cruise,No,Offshore,48.075192,-124.798558,23.5,,,spot,Once,June - September,1,2003,2003,2003,No,,No,No,No,No,No,No,No,No,No,No,Yes,,,,Yes,Yes,No,No,No,Transmission; PAR; TSS),No,Yes,Yes,Yes,Yes,Yes,No,Fish,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,bioaccumulation,H,0,0
OR135,2007 West Coast OA Cruise,WCOA2007 - 4-28,,Oregon,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,44.65,-124.8,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR36,Ocean Survival of Salmonids (BPA),Queet's River-19,,Washington,point,"National Ocean and Atmospheric Administration - Northwest Fisheries Science Center, Oregon State University, Oregon Health & Science University",,Nutrients only measured to 3 m depth. DO sensor was added in September 2006. Surveys have run annualy in June since 1998 until present. Surveys have also ran annually in May from 1999 through 2012. Sampling in May begain in 2015 but not at transects or stations and only around Willapa Bay to the Columbia River. Surveys also ran annualy in September from 1999 through 2012. Not all transects were sampled during any month. In may generally;3 to 8 transects were sampled;in June 5 - 9 transects were sampled;and in September 3 - 8 transects were sampled. Juvenile salmon and associated enkton are colleted using a nordic rope trawl in the upper water column (around 18 m).,Cheryl Morgan,cheryl.morgan@noaa.gov,External Funds,Bonneville Power Administration & NOAA Fisheries,2018,Current funding has option for renewal,Physical/Biogeochemical & Biological,Environmental Characterization,Fish Abundance and Prey Availability,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean,47.53,-124.8,3,0,109.7,spot,Annual,May - June; September ,20,1998-Present,1998,Present,Yes,Data uploaded to NOAA server after each survey,No,No,No,No,No,No,No,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,Fluor,Yes,Yes,Yes,Yes,Yes,Yes,No,Chlorophyll; Zooplankton; Inverts; Fish,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Bird and mammal visual surveys,H,0,0
OR45,Ocean Survival of Salmonids (BPA),Gray's Harbor-26,,Washington,point,"National Ocean and Atmospheric Administration - Northwest Fisheries Science Center, Oregon State University, Oregon Health & Science University",,Nutrients only measured to 3 m depth. DO sensor was added in September 2006. Surveys have run annualy in June since 1998 until present. Surveys have also ran annually in May from 1999 through 2012. Sampling in May begain in 2015 but not at transects or stations and only around Willapa Bay to the Columbia River. Surveys also ran annualy in September from 1999 through 2012. Not all transects were sampled during any month. In may generally;3 to 8 transects were sampled;in June 5 - 9 transects were sampled;and in September 3 - 8 transects were sampled. Juvenile salmon and associated enkton are colleted using a nordic rope trawl in the upper water column (around 18 m).,Cheryl Morgan,cheryl.morgan@noaa.gov,External Funds,Bonneville Power Administration & NOAA Fisheries,2018,Current funding has option for renewal,Physical/Biogeochemical & Biological,Environmental Characterization,Fish Abundance and Prey Availability,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean,47,-124.81,3,0,164.6,spot,Annual,May - June; September ,20,1998-Present,1998,Present,Yes,Data uploaded to NOAA server after each survey,No,No,No,No,No,No,No,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,Fluor,Yes,Yes,Yes,Yes,Yes,Yes,No,Chlorophyll; Zooplankton; Inverts; Fish,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Bird and mammal visual surveys,H,0,0
OR232,2011 West Coast OA Cruise,WCOA2011 - 2-11,,Washington,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2011,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,47.11,-124.81,,0,46,spot,Once,,1,2011,2011,2011,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,OAH,4,0
WA1094,U.S. EPA Environmental Monitoring and Assessment Program,WA03-0024,,Washington,point,U.S. Environmental Protection Agency;  Washington State Department of Ecology,https://www.epa.gov/national-aquatic-resource-surveys/data-national-aquatic-resource-surveys,Coordinates are target;  see data for actual sampling coordinates.,U.S. Environmental Protection Agency,,Dedicated Program Funds,U.S. EPA Environmental Monitoring and Assessment Program,,Funding is continued for the forseeable future,Physical/Biogeochemical & Biological,Oceanographic Characterization,Water Quality/Contaminants in water sediment fish,Agency,Cruise Station,Cruise,No,Offshore,48.252689,-124.813821,22,,,spot,Once,June - September,1,2003,2003,2003,No,,No,No,No,No,No,No,No,No,No,No,Yes,,,,Yes,Yes,No,No,No,Transmission; PAR; TSS),No,Yes,Yes,Yes,Yes,Yes,No,Fish,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,bioaccumulation,H,0,0
OR324,2012 West Coast OA Cruise,WCOA2012 - 3-14,,Washington,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,http://www.nodc.noaa.gov/oceanacidification/data/0123468.xml,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2012,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,47.11,-124.82,,0,51,spot,Once,,1,2012,2012,2012,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,OAH,4,0
